Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5
Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,1874.00000000,,Zero Index,1874.00000000,,Zero Index,1874.00000000,,Zero Index,1874.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000

Labels,,,,
TIME,CH2,CH3,CH4,CH5
-5.93280000e-07,1.12500000e-01,1.32500000e+01,-4.12500000e-02,-6.56250000e-02
-5.92960000e-07,1.00000000e-01,1.32250000e+01,-1.37500000e-02,-5.07812500e-02
-5.92640000e-07,0.00000000e+00,1.31375000e+01,-1.18750000e-02,6.95312500e-02
-5.92320000e-07,1.00000000e-01,1.30500000e+01,-1.18750000e-02,-3.12500000e-02
-5.92000000e-07,2.25000000e-01,1.31625000e+01,-1.00000000e-02,-1.64062500e-01
-5.91680000e-07,2.50000000e-01,1.31750000e+01,-5.62500000e-02,-9.06250000e-02
-5.91360000e-07,1.00000000e-01,1.32125000e+01,-1.12500000e-02,-1.04687500e-01
-5.91040000e-07,2.50000000e-02,1.30875000e+01,-7.50000000e-03,-1.57031250e-01
-5.90720000e-07,1.25000000e-01,1.31500000e+01,-5.87500000e-02,-1.15625000e-01
-5.90400000e-07,0.00000000e+00,1.32000000e+01,-8.75000000e-03,9.37500000e-03
-5.90080000e-07,8.75000000e-02,1.30500000e+01,-1.68750000e-02,8.20312500e-02
-5.89760000e-07,1.25000000e-01,1.30750000e+01,-3.87500000e-02,-2.26562500e-02
-5.89440000e-07,1.00000000e-01,1.32875000e+01,-2.56250000e-02,-6.01562500e-02
-5.89120000e-07,2.50000000e-02,1.31500000e+01,6.25000000e-04,2.10937500e-02
-5.88800000e-07,2.50000000e-02,1.33375000e+01,-2.75000000e-02,-3.67187500e-02
-5.88480000e-07,2.00000000e-01,1.31625000e+01,-2.25000000e-02,-6.25000000e-02
-5.88160000e-07,7.50000000e-02,1.31000000e+01,-4.12500000e-02,5.46875000e-03
-5.87840000e-07,2.25000000e-01,1.32875000e+01,-2.56250000e-02,3.35937500e-02
-5.87520000e-07,1.00000000e-01,1.31375000e+01,-4.06250000e-02,-2.65625000e-02
-5.87200000e-07,2.50000000e-02,1.30875000e+01,-3.81250000e-02,-8.35937500e-02
-5.86880000e-07,6.25000000e-02,1.33000000e+01,-1.87500000e-02,-5.39062500e-02
-5.86560000e-07,1.62500000e-01,1.32000000e+01,-2.56250000e-02,8.12500000e-02
-5.86240000e-07,6.25000000e-02,1.31000000e+01,-1.00000000e-02,6.25000000e-03
-5.85920000e-07,7.50000000e-02,1.31125000e+01,-2.62500000e-02,-1.77343750e-01
-5.85600000e-07,2.12500000e-01,1.31375000e+01,-4.00000000e-02,-1.57812500e-01
-5.85280000e-07,1.00000000e-01,1.30375000e+01,3.75000000e-03,-8.59375000e-03
-5.84960000e-07,1.25000000e-01,1.31125000e+01,-1.93750000e-02,2.03125000e-02
-5.84640000e-07,1.75000000e-01,1.30500000e+01,-4.12500000e-02,-3.90625000e-03
-5.84320000e-07,2.00000000e-01,1.32375000e+01,-4.31250000e-02,-3.43750000e-02
-5.84000000e-07,7.50000000e-02,1.31500000e+01,-1.87500000e-02,-1.43750000e-01
-5.83680000e-07,1.50000000e-01,1.31750000e+01,-2.62500000e-02,-1.00000000e-01
-5.83360000e-07,3.75000000e-02,1.31750000e+01,-1.93750000e-02,-4.53125000e-02
-5.83040000e-07,1.12500000e-01,1.31875000e+01,-1.75000000e-02,-3.43750000e-02
-5.82720000e-07,1.37500000e-01,1.32000000e+01,8.12500000e-03,-6.32812500e-02
-5.82400000e-07,1.12500000e-01,1.30625000e+01,1.31250000e-02,-3.75000000e-02
-5.82080000e-07,1.75000000e-01,1.31125000e+01,-1.18750000e-02,-6.25000000e-02
-5.81760000e-07,5.00000000e-02,1.32000000e+01,-6.87500000e-03,-7.89062500e-02
-5.81440000e-07,1.12500000e-01,1.30625000e+01,-2.00000000e-02,-1.01562500e-01
-5.81120000e-07,1.00000000e-01,1.31750000e+01,-4.12500000e-02,-6.64062500e-02
-5.80800000e-07,3.75000000e-02,1.31000000e+01,-2.75000000e-02,-3.12500000e-02
-5.80480000e-07,5.00000000e-02,1.32250000e+01,3.75000000e-03,5.93750000e-02
-5.80160000e-07,5.00000000e-02,1.31250000e+01,-2.50000000e-02,1.51562500e-01
-5.79840000e-07,5.00000000e-02,1.32500000e+01,1.31250000e-02,2.89062500e-02
-5.79520000e-07,1.87500000e-01,1.31750000e+01,-2.62500000e-02,-3.35937500e-02
-5.79200000e-07,2.00000000e-01,1.32250000e+01,-1.93750000e-02,-4.45312500e-02
-5.78880000e-07,1.50000000e-01,1.30750000e+01,-1.25000000e-02,-1.42968750e-01
-5.78560000e-07,1.37500000e-01,1.31875000e+01,-2.18750000e-02,-7.50000000e-02
-5.78240000e-07,2.25000000e-01,1.31250000e+01,-6.87500000e-03,-7.34375000e-02
-5.77920000e-07,1.00000000e-01,1.31500000e+01,3.12500000e-03,-8.82812500e-02
-5.77600000e-07,-6.25000000e-02,1.31250000e+01,-2.00000000e-02,-3.04687500e-02
-5.77280000e-07,-2.50000000e-02,1.32250000e+01,-3.87500000e-02,-1.71875000e-02
-5.76960000e-07,1.25000000e-01,1.31000000e+01,-3.75000000e-02,-1.95312500e-02
-5.76640000e-07,2.12500000e-01,1.31875000e+01,-6.25000000e-03,-7.26562500e-02
-5.76320000e-07,1.25000000e-02,1.30625000e+01,-9.37500000e-03,-6.17187500e-02
-5.76000000e-07,1.12500000e-01,1.31875000e+01,-2.87500000e-02,2.96875000e-02
-5.75680000e-07,7.50000000e-02,1.31375000e+01,-3.06250000e-02,2.34375000e-03
-5.75360000e-07,1.50000000e-01,1.30750000e+01,-1.37500000e-02,-7.81250000e-04
-5.75040000e-07,2.50000000e-02,1.30625000e+01,8.12500000e-03,2.65625000e-02
-5.74720000e-07,1.50000000e-01,1.32000000e+01,-2.56250000e-02,1.32812500e-02
-5.74400000e-07,3.75000000e-02,1.31875000e+01,0.00000000e+00,-2.34375000e-02
-5.74080000e-07,2.00000000e-01,1.31875000e+01,-5.37500000e-02,-2.89062500e-02
-5.73760000e-07,7.50000000e-02,1.31375000e+01,-2.12500000e-02,-6.01562500e-02
-5.73440000e-07,8.75000000e-02,1.31750000e+01,-1.93750000e-02,8.59375000e-03
-5.73120000e-07,1.75000000e-01,1.30750000e+01,-2.00000000e-02,-9.37500000e-03
-5.72800000e-07,1.50000000e-01,1.31500000e+01,-3.62500000e-02,-6.09375000e-02
-5.72480000e-07,-1.25000000e-02,1.32125000e+01,-1.87500000e-02,-7.89062500e-02
-5.72160000e-07,3.75000000e-02,1.31750000e+01,-4.37500000e-03,-6.87500000e-02
-5.71840000e-07,1.37500000e-01,1.30250000e+01,-3.12500000e-02,4.37500000e-02
-5.71520000e-07,1.62500000e-01,1.32500000e+01,-3.06250000e-02,7.81250000e-04
-5.71200000e-07,7.50000000e-02,1.29625000e+01,-1.25000000e-02,-8.20312500e-02
-5.70880000e-07,1.62500000e-01,1.31625000e+01,-4.06250000e-02,-5.00000000e-02
-5.70560000e-07,5.00000000e-02,1.31750000e+01,-4.06250000e-02,1.40625000e-02
-5.70240000e-07,1.87500000e-01,1.32750000e+01,-3.75000000e-02,8.98437500e-02
-5.69920000e-07,1.25000000e-01,1.31375000e+01,1.37500000e-02,9.37500000e-02
-5.69600000e-07,3.75000000e-02,1.31875000e+01,-1.12500000e-02,2.34375000e-02
-5.69280000e-07,3.75000000e-02,1.32875000e+01,-1.68750000e-02,-7.10937500e-02
-5.68960000e-07,2.50000000e-01,1.32750000e+01,-2.62500000e-02,-6.17187500e-02
-5.68640000e-07,2.62500000e-01,1.30125000e+01,-1.68750000e-02,-4.37500000e-02
-5.68320000e-07,7.50000000e-02,1.31125000e+01,-2.06250000e-02,-2.42187500e-02
-5.68000000e-07,8.75000000e-02,1.30500000e+01,-1.93750000e-02,-1.07812500e-01
-5.67680000e-07,1.37500000e-01,1.32125000e+01,-1.75000000e-02,-5.70312500e-02
-5.67360000e-07,0.00000000e+00,1.30875000e+01,-1.18750000e-02,-2.57812500e-02
-5.67040000e-07,0.00000000e+00,1.30875000e+01,-2.87500000e-02,-2.57812500e-02
-5.66720000e-07,1.50000000e-01,1.31125000e+01,-4.06250000e-02,-1.56250000e-03
-5.66400000e-07,1.87500000e-01,1.31625000e+01,-1.75000000e-02,-5.46875000e-03
-5.66080000e-07,1.25000000e-01,1.31375000e+01,-4.81250000e-02,1.48437500e-02
-5.65760000e-07,1.37500000e-01,1.32000000e+01,-3.31250000e-02,-5.31250000e-02
-5.65440000e-07,2.37500000e-01,1.31625000e+01,-2.12500000e-02,-6.17187500e-02
-5.65120000e-07,1.87500000e-01,1.31875000e+01,-1.87500000e-03,-2.50000000e-02
-5.64800000e-07,-5.00000000e-02,1.30000000e+01,-4.12500000e-02,-5.39062500e-02
-5.64480000e-07,7.50000000e-02,1.31250000e+01,-3.62500000e-02,-1.25000000e-02
-5.64160000e-07,1.62500000e-01,1.30750000e+01,-2.18750000e-02,7.81250000e-03
-5.63840000e-07,2.25000000e-01,1.32125000e+01,-1.68750000e-02,-1.20312500e-01
-5.63520000e-07,7.50000000e-02,1.31875000e+01,-1.87500000e-03,-7.26562500e-02
-5.63200000e-07,8.75000000e-02,1.30250000e+01,-3.37500000e-02,-1.87500000e-02
-5.62880000e-07,5.00000000e-02,1.30000000e+01,-4.37500000e-02,-5.23437500e-02
-5.62560000e-07,2.50000000e-01,1.32000000e+01,-2.25000000e-02,4.21875000e-02
-5.62240000e-07,7.50000000e-02,1.31375000e+01,-3.62500000e-02,7.89062500e-02
-5.61920000e-07,2.50000000e-02,1.31625000e+01,-1.62500000e-02,5.07812500e-02
-5.61600000e-07,0.00000000e+00,1.31500000e+01,-1.00000000e-02,3.28125000e-02
-5.61280000e-07,1.50000000e-01,1.31750000e+01,-5.12500000e-02,-2.50000000e-02
-5.60960000e-07,1.87500000e-01,1.30000000e+01,-2.75000000e-02,-5.93750000e-02
-5.60640000e-07,1.25000000e-01,1.31625000e+01,8.12500000e-03,-1.07812500e-01
-5.60320000e-07,6.25000000e-02,1.30000000e+01,-4.81250000e-02,-8.12500000e-02
-5.60000000e-07,2.12500000e-01,1.32000000e+01,-3.75000000e-02,-1.40625000e-02
-5.59680000e-07,-1.25000000e-02,1.31125000e+01,-2.18750000e-02,2.26562500e-02
-5.59360000e-07,1.25000000e-01,1.33250000e+01,-2.12500000e-02,7.81250000e-02
-5.59040000e-07,8.75000000e-02,1.32875000e+01,-1.87500000e-03,5.85937500e-02
-5.58720000e-07,7.50000000e-02,1.31250000e+01,5.00000000e-03,-2.50000000e-02
-5.58400000e-07,1.00000000e-01,1.31375000e+01,-5.87500000e-02,-8.75000000e-02
-5.58080000e-07,1.50000000e-01,1.31750000e+01,-4.00000000e-02,-6.25000000e-02
-5.57760000e-07,-3.75000000e-02,1.30750000e+01,-1.87500000e-02,-2.42187500e-02
-5.57440000e-07,1.12500000e-01,1.32000000e+01,-1.25000000e-03,1.40625000e-02
-5.57120000e-07,8.75000000e-02,1.30500000e+01,-2.56250000e-02,-7.81250000e-03
-5.56800000e-07,-2.50000000e-02,1.32125000e+01,-1.87500000e-03,1.87500000e-02
-5.56480000e-07,2.50000000e-02,1.32750000e+01,-1.50000000e-02,9.60937500e-02
-5.56160000e-07,-6.25000000e-02,1.32125000e+01,-3.87500000e-02,1.44531250e-01
-5.55840000e-07,1.00000000e-01,1.31875000e+01,-4.31250000e-02,-1.56250000e-03
-5.55520000e-07,1.87500000e-01,1.31875000e+01,-3.06250000e-02,-9.21875000e-02
-5.55200000e-07,1.50000000e-01,1.30875000e+01,-1.68750000e-02,-1.71875000e-02
-5.54880000e-07,1.37500000e-01,1.31875000e+01,-3.06250000e-02,-1.09375000e-02
-5.54560000e-07,2.00000000e-01,1.31500000e+01,-1.62500000e-02,-5.85937500e-02
-5.54240000e-07,1.12500000e-01,1.30500000e+01,-1.37500000e-02,9.37500000e-03
-5.53920000e-07,1.37500000e-01,1.32750000e+01,-3.37500000e-02,3.20312500e-02
-5.53600000e-07,2.12500000e-01,1.31000000e+01,-5.12500000e-02,-4.37500000e-02
-5.53280000e-07,1.00000000e-01,1.31125000e+01,-2.62500000e-02,-7.26562500e-02
-5.52960000e-07,5.00000000e-02,1.32625000e+01,-3.81250000e-02,-6.87500000e-02
-5.52640000e-07,7.50000000e-02,1.30875000e+01,-1.62500000e-02,-6.25000000e-02
-5.52320000e-07,0.00000000e+00,1.31000000e+01,-1.93750000e-02,2.26562500e-02
-5.52000000e-07,1.37500000e-01,1.31250000e+01,-1.43750000e-02,7.10937500e-02
-5.51680000e-07,-1.25000000e-02,1.31125000e+01,-3.37500000e-02,5.85937500e-02
-5.51360000e-07,1.75000000e-01,1.31375000e+01,-5.37500000e-02,-3.90625000e-03
-5.51040000e-07,2.37500000e-01,1.32125000e+01,-4.87500000e-02,-3.43750000e-02
-5.50720000e-07,2.12500000e-01,1.30875000e+01,-3.25000000e-02,-2.57812500e-02
-5.50400000e-07,1.37500000e-01,1.33125000e+01,-3.75000000e-03,-5.39062500e-02
-5.50080000e-07,-5.00000000e-02,1.32625000e+01,-2.18750000e-02,-4.06250000e-02
-5.49760000e-07,1.37500000e-01,1.33000000e+01,-1.93750000e-02,2.89062500e-02
-5.49440000e-07,1.62500000e-01,1.31000000e+01,-1.87500000e-03,7.81250000e-03
-5.49120000e-07,1.37500000e-01,1.31750000e+01,3.12500000e-03,2.81250000e-02
-5.48800000e-07,1.00000000e-01,1.30625000e+01,-1.93750000e-02,1.56250000e-03
-5.48480000e-07,1.12500000e-01,1.31125000e+01,-1.25000000e-02,-4.84375000e-02
-5.48160000e-07,1.37500000e-01,1.31250000e+01,-4.12500000e-02,-4.60937500e-02
-5.47840000e-07,1.25000000e-02,1.30500000e+01,-2.12500000e-02,-5.23437500e-02
-5.47520000e-07,1.50000000e-01,1.31500000e+01,-9.37500000e-03,-1.56250000e-02
-5.47200000e-07,2.50000000e-01,1.32125000e+01,-1.43750000e-02,1.95312500e-02
-5.46880000e-07,1.25000000e-01,1.31875000e+01,-1.43750000e-02,1.87500000e-02
-5.46560000e-07,3.75000000e-02,1.30625000e+01,-1.68750000e-02,5.62500000e-02
-5.46240000e-07,0.00000000e+00,1.32375000e+01,-1.43750000e-02,3.67187500e-02
-5.45920000e-07,1.12500000e-01,1.33625000e+01,-3.12500000e-02,3.12500000e-03
-5.45600000e-07,1.00000000e-01,1.31500000e+01,-3.62500000e-02,-6.32812500e-02
-5.45280000e-07,1.12500000e-01,1.30250000e+01,-4.87500000e-02,-6.01562500e-02
-5.44960000e-07,1.12500000e-01,1.30875000e+01,-4.56250000e-02,3.04687500e-02
-5.44640000e-07,1.00000000e-01,1.32250000e+01,-5.31250000e-02,-2.57812500e-02
-5.44320000e-07,2.37500000e-01,1.30625000e+01,-6.25000000e-03,-1.95312500e-02
-5.44000000e-07,8.75000000e-02,1.32750000e+01,-2.18750000e-02,-5.54687500e-02
-5.43680000e-07,1.25000000e-01,1.29750000e+01,-1.75000000e-02,-9.14062500e-02
-5.43360000e-07,1.75000000e-01,1.31750000e+01,-2.18750000e-02,-3.75000000e-02
-5.43040000e-07,2.50000000e-01,1.32125000e+01,-6.87500000e-03,-6.64062500e-02
-5.42720000e-07,1.25000000e-01,1.31500000e+01,-2.18750000e-02,-1.14062500e-01
-5.42400000e-07,1.50000000e-01,1.31500000e+01,3.12500000e-03,-9.60937500e-02
-5.42080000e-07,1.62500000e-01,1.31375000e+01,-1.87500000e-03,-2.10937500e-02
-5.41760000e-07,6.25000000e-02,1.32000000e+01,-2.25000000e-02,0.00000000e+00
-5.41440000e-07,1.12500000e-01,1.31500000e+01,-3.12500000e-02,6.79687500e-02
-5.41120000e-07,2.00000000e-01,1.30625000e+01,-6.31250000e-02,6.25000000e-02
-5.40800000e-07,2.37500000e-01,1.32375000e+01,-1.87500000e-02,1.17187500e-02
-5.40480000e-07,1.12500000e-01,1.31375000e+01,-4.37500000e-02,-3.75000000e-02
-5.40160000e-07,8.75000000e-02,1.31875000e+01,-2.18750000e-02,-8.12500000e-02
-5.39840000e-07,1.25000000e-02,1.31375000e+01,-2.25000000e-02,-2.57812500e-02
-5.39520000e-07,2.12500000e-01,1.32375000e+01,-1.18750000e-02,0.00000000e+00
-5.39200000e-07,1.75000000e-01,1.30500000e+01,-2.25000000e-02,-1.32031250e-01
-5.38880000e-07,1.12500000e-01,1.31375000e+01,-3.62500000e-02,-1.11718750e-01
-5.38560000e-07,1.00000000e-01,1.30875000e+01,-2.12500000e-02,-5.31250000e-02
-5.38240000e-07,2.12500000e-01,1.31375000e+01,-2.18750000e-02,8.59375000e-03
-5.37920000e-07,1.75000000e-01,1.30375000e+01,-1.87500000e-03,-4.21875000e-02
-5.37600000e-07,1.00000000e-01,1.31500000e+01,-4.37500000e-03,-1.25000000e-02
-5.37280000e-07,1.37500000e-01,1.32125000e+01,-2.81250000e-02,1.71875000e-02
-5.36960000e-07,7.50000000e-02,1.32750000e+01,-2.00000000e-02,-1.64062500e-02
-5.36640000e-07,0.00000000e+00,1.31125000e+01,-1.68750000e-02,3.04687500e-02
-5.36320000e-07,1.62500000e-01,1.31500000e+01,-3.87500000e-02,1.03125000e-01
-5.36000000e-07,8.75000000e-02,1.31125000e+01,-6.75000000e-02,3.43750000e-02
-5.35680000e-07,1.37500000e-01,1.32000000e+01,-1.43750000e-02,-3.20312500e-02
-5.35360000e-07,8.75000000e-02,1.31125000e+01,-1.25000000e-02,-4.37500000e-02
-5.35040000e-07,-5.00000000e-02,1.32125000e+01,-3.62500000e-02,-9.29687500e-02
-5.34720000e-07,5.00000000e-02,1.31250000e+01,-2.75000000e-02,-2.57812500e-02
-5.34400000e-07,3.75000000e-02,1.31500000e+01,-1.87500000e-02,9.68750000e-02
-5.34080000e-07,1.75000000e-01,1.30750000e+01,-3.06250000e-02,1.10156250e-01
-5.33760000e-07,1.12500000e-01,1.30375000e+01,-4.06250000e-02,-4.92187500e-02
-5.33440000e-07,1.50000000e-01,1.30875000e+01,2.31250000e-02,-2.81250000e-02
-5.33120000e-07,1.87500000e-01,1.32500000e+01,-1.68750000e-02,-1.79687500e-02
-5.32800000e-07,6.25000000e-02,1.31625000e+01,-2.18750000e-02,-1.10937500e-01
-5.32480000e-07,3.75000000e-02,1.31750000e+01,-1.75000000e-02,-7.42187500e-02
-5.32160000e-07,5.00000000e-02,1.30500000e+01,-2.81250000e-02,-3.90625000e-03
-5.31840000e-07,1.37500000e-01,1.30125000e+01,-8.75000000e-03,8.90625000e-02
-5.31520000e-07,1.25000000e-02,1.31125000e+01,-3.56250000e-02,2.96875000e-02
-5.31200000e-07,1.50000000e-01,1.32125000e+01,-4.31250000e-02,2.34375000e-02
-5.30880000e-07,1.37500000e-01,1.32000000e+01,-1.68750000e-02,1.71875000e-02
-5.30560000e-07,1.62500000e-01,1.32625000e+01,-9.37500000e-03,-1.87500000e-02
-5.30240000e-07,1.25000000e-01,1.31375000e+01,-3.06250000e-02,1.09375000e-02
-5.29920000e-07,7.50000000e-02,1.31750000e+01,-1.68750000e-02,-1.22656250e-01
-5.29600000e-07,2.62500000e-01,1.31375000e+01,-3.00000000e-02,-7.81250000e-04
-5.29280000e-07,1.25000000e-01,1.31625000e+01,-1.25000000e-03,7.26562500e-02
-5.28960000e-07,-3.75000000e-02,1.31750000e+01,-3.56250000e-02,3.90625000e-03
-5.28640000e-07,3.75000000e-02,1.31500000e+01,-4.37500000e-03,-3.98437500e-02
-5.28320000e-07,2.00000000e-01,1.30000000e+01,-1.31250000e-02,-9.68750000e-02
-5.28000000e-07,3.75000000e-02,1.32250000e+01,-1.68750000e-02,-7.81250000e-04
-5.27680000e-07,2.50000000e-02,1.29625000e+01,-1.93750000e-02,-3.51562500e-02
-5.27360000e-07,1.00000000e-01,1.31875000e+01,-3.37500000e-02,-9.60937500e-02
-5.27040000e-07,3.75000000e-02,1.31500000e+01,-3.56250000e-02,-3.12500000e-03
-5.26720000e-07,1.25000000e-02,1.31750000e+01,1.06250000e-02,3.12500000e-03
-5.26400000e-07,-2.50000000e-02,1.31125000e+01,-4.37500000e-03,-6.17187500e-02
-5.26080000e-07,1.37500000e-01,1.32375000e+01,-5.62500000e-02,-3.75000000e-02
-5.25760000e-07,2.25000000e-01,1.30375000e+01,-3.81250000e-02,-1.25000000e-02
-5.25440000e-07,8.75000000e-02,1.31875000e+01,-3.81250000e-02,-1.95312500e-02
-5.25120000e-07,-7.50000000e-02,1.31750000e+01,-5.56250000e-02,-7.10937500e-02
-5.24800000e-07,5.00000000e-02,1.31000000e+01,-1.87500000e-02,-6.48437500e-02
-5.24480000e-07,1.25000000e-01,1.30500000e+01,-6.87500000e-03,-7.42187500e-02
-5.24160000e-07,6.25000000e-02,1.30500000e+01,-1.93750000e-02,-4.29687500e-02
-5.23840000e-07,1.37500000e-01,1.31125000e+01,-2.00000000e-02,-9.53125000e-02
-5.23520000e-07,1.75000000e-01,1.30875000e+01,-3.37500000e-02,-5.31250000e-02
-5.23200000e-07,1.25000000e-02,1.30875000e+01,-6.06250000e-02,1.40625000e-02
-5.22880000e-07,1.12500000e-01,1.31875000e+01,-2.50000000e-02,-4.60937500e-02
-5.22560000e-07,1.37500000e-01,1.30875000e+01,-1.68750000e-02,-5.46875000e-02
-5.22240000e-07,1.12500000e-01,1.31375000e+01,-3.81250000e-02,-4.45312500e-02
-5.21920000e-07,1.12500000e-01,1.30750000e+01,-4.31250000e-02,-9.45312500e-02
-5.21600000e-07,1.87500000e-01,1.31625000e+01,-5.06250000e-02,-4.45312500e-02
-5.21280000e-07,-3.75000000e-02,1.31750000e+01,-3.06250000e-02,-4.06250000e-02
-5.20960000e-07,-1.25000000e-02,1.32375000e+01,-2.50000000e-02,-8.67187500e-02
-5.20640000e-07,1.25000000e-01,1.30500000e+01,-1.12500000e-02,-4.84375000e-02
-5.20320000e-07,1.62500000e-01,1.31750000e+01,-1.62500000e-02,-2.42187500e-02
-5.20000000e-07,1.12500000e-01,1.30125000e+01,-3.12500000e-02,-2.03125000e-02
-5.19680000e-07,8.75000000e-02,1.31875000e+01,-3.62500000e-02,0.00000000e+00
-5.19360000e-07,5.00000000e-02,1.32125000e+01,-4.37500000e-02,1.09375000e-02
-5.19040000e-07,-3.75000000e-02,1.31500000e+01,-3.25000000e-02,4.45312500e-02
-5.18720000e-07,1.25000000e-01,1.30875000e+01,-1.12500000e-02,2.89062500e-02
-5.18400000e-07,8.75000000e-02,1.31250000e+01,-6.25000000e-03,2.73437500e-02
-5.18080000e-07,2.25000000e-01,1.29750000e+01,-1.75000000e-02,-9.37500000e-03
-5.17760000e-07,7.50000000e-02,1.31750000e+01,-3.62500000e-02,-3.59375000e-02
-5.17440000e-07,6.25000000e-02,1.31250000e+01,-2.75000000e-02,-4.37500000e-02
-5.17120000e-07,-2.50000000e-02,1.32000000e+01,-3.00000000e-02,-5.39062500e-02
-5.16800000e-07,1.25000000e-01,1.31875000e+01,-1.37500000e-02,-4.92187500e-02
-5.16480000e-07,1.50000000e-01,1.33000000e+01,-3.62500000e-02,0.00000000e+00
-5.16160000e-07,1.12500000e-01,1.32000000e+01,-3.87500000e-02,-6.25000000e-03
-5.15840000e-07,7.50000000e-02,1.32000000e+01,-3.62500000e-02,-5.54687500e-02
-5.15520000e-07,1.50000000e-01,1.31750000e+01,-4.81250000e-02,-3.98437500e-02
-5.15200000e-07,6.25000000e-02,1.31250000e+01,-2.12500000e-02,-2.81250000e-02
-5.14880000e-07,-1.25000000e-02,1.30875000e+01,-1.50000000e-02,-5.78125000e-02
-5.14560000e-07,1.00000000e-01,1.32500000e+01,-4.12500000e-02,-1.19531250e-01
-5.14240000e-07,3.75000000e-02,1.31750000e+01,-3.56250000e-02,-6.95312500e-02
-5.13920000e-07,2.00000000e-01,1.31250000e+01,-3.75000000e-02,-4.06250000e-02
-5.13600000e-07,6.25000000e-02,1.30000000e+01,1.37500000e-02,2.26562500e-02
